slot_market_id,topic,slot_month,candidate_market_id,candidate_month,original_random_rank,decision,reason
1181997,Politics,2026-01,567166,2025-11,466,prior_review_rejection,"Jenkins eliminated in August 5 primary, before November general-election cutoff and study window."
1181997,Politics,2026-01,666131,2025-11,471,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,571956,2025-11,476,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,585984,2025-11,481,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,556016,2025-11,486,prior_review_rejection,Candidate withdrawal announcement.
1181997,Politics,2026-01,593165,2025-11,491,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,590864,2025-11,496,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,679228,2026-03,204,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1449809,2026-03,216,already_retained,Already represents a retained family.
1181997,Politics,2026-01,813537,2026-03,228,prior_review_rejection,"Derivative price threshold, not real-world electoral outcome."
1181997,Politics,2026-01,1501172,2026-03,240,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1192583,2026-03,252,prior_review_rejection,Mayor chosen by municipal councillors; apply approved public-electoral-contest scope consistently with Lyon.
1181997,Politics,2026-01,1572667,2026-03,264,already_retained,Already represents a retained family.
1181997,Politics,2026-01,1569018,2026-03,274,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1364011,2026-03,284,already_retained,Already represents a retained family.
1181997,Politics,2026-01,814119,2026-03,293,prior_review_rejection,Market-price derivative threshold.
1181997,Politics,2026-01,1348661,2026-03,302,already_retained,Already represents a retained family.
1181997,Politics,2026-01,681421,2026-03,311,prior_review_rejection,Post-election appointment and swearing-in.
1181997,Politics,2026-01,1575605,2026-03,319,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,907414,2026-03,327,prior_review_rejection,"Andrew White withdrew January 5, before March 3 primary forecast."
1181997,Politics,2026-01,1340763,2026-03,335,already_retained,Already represents a retained family.
1181997,Politics,2026-01,1654484,2026-03,343,prior_review_rejection,Councillors elect the mayor after the public municipal vote.
1181997,Politics,2026-01,1568933,2026-03,350,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1097101,2026-03,357,prior_review_rejection,Election scheduling announcement.
1181997,Politics,2026-01,1328296,2026-03,364,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,679255,2026-03,371,already_retained,Already represents a retained family.
1181997,Politics,2026-01,1555819,2026-03,378,already_retained,Already represents a retained family.
1181997,Politics,2026-01,569316,2026-03,385,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,737251,2026-03,392,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,704319,2026-03,399,already_retained,Already represents a retained family.
1181997,Politics,2026-01,666860,2026-03,406,prior_review_rejection,Unscheduled departure from office.
1181997,Politics,2026-01,1348642,2026-03,413,already_retained,Already represents a retained family.
1181997,Politics,2026-01,1363899,2026-03,420,already_retained,Already represents a retained family.
1181997,Politics,2026-01,799958,2026-03,427,already_retained,Already represents a retained family.
1181997,Politics,2026-01,1609109,2026-03,434,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1451226,2026-03,441,prior_review_rejection,Appointment of prime minister after election; excluded by approved scope.
1181997,Politics,2026-01,1449028,2026-03,448,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1123267,2026-03,454,prior_review_rejection,Contract names Franz Tata Garcia for Sucre mayor. Contemporary candidate lists and electoral-authority reporting instead identify him as a Chuquisaca governor candidate; do not substitute that different office.
1181997,Politics,2026-01,1328387,2026-03,460,family_overlap,Sibling of the retained representative; cannot re-enter.
1181997,Politics,2026-01,904282,2026-03,465,already_retained,Already represents a retained family.
1181997,Politics,2026-01,539204,2026-03,470,prior_review_rejection,"Rules explicitly target May 3, 2025 Singapore election, outside actual-event window."
1181997,Politics,2026-01,1245357,2026-03,475,already_retained,Already represents a retained family.
1181997,Politics,2026-01,1228216,2026-03,480,already_retained,Already represents a retained family.
1181997,Politics,2026-01,1329072,2026-03,485,prior_review_rejection,"Resolves on a Polymarket price-path comparison, not an electoral result."
1181997,Politics,2026-01,1449446,2026-03,490,already_retained,Already represents a retained family.
1181997,Politics,2026-01,1571919,2026-03,495,prior_review_rejection,"Post-election cabinet formation, not a public electoral outcome."
1181997,Politics,2026-01,1572209,2026-03,500,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,973497,2026-03,504,already_retained,Already represents a retained family.
1181997,Politics,2026-01,1395541,2026-03,508,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1562207,2026-03,512,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1366989,2026-03,516,already_retained,Already represents a retained family.
1181997,Politics,2026-01,1420546,2026-03,520,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,799684,2026-03,524,prior_review_rejection,Pre-election AP decision note identifies only Ethan Dunbar and Hallie Shoffner as Arkansas Democratic Senate contenders; Whitfield is not a participating candidate in this contest.
1181997,Politics,2026-01,1655367,2026-03,528,allocated_to_earlier_slot,"Full rules specify party with most seats in the March 26 Faroese parliament election; distinct from Danish national Folketing family. Seats, votes and alphabetic tie break; boundary and result pending."
1181997,Politics,2026-01,1385811,2026-03,532,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,569265,2026-03,536,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1228043,2026-03,540,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1348782,2026-03,544,allocated_to_earlier_slot,Full contract rules reviewed. TX-08 Republican public nomination primary March 3. New district-party contest; verify participation and whether outcome remained uncertain.
1181997,Politics,2026-01,1562262,2026-03,548,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,796945,2026-03,552,prior_review_rejection,"Full contract rules reviewed. Rules resolve from another Polymarket market minute-price favorite, not actual election outcomes."
1181997,Politics,2026-01,1328714,2026-03,556,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1341367,2026-03,560,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1567870,2026-03,564,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1329811,2026-03,568,prior_review_rejection,"Full contract rules reviewed. Rules predict Trump endorsement announcement by deadline, not a public electoral result."
1181997,Politics,2026-01,1420066,2026-03,572,prior_review_rejection,Full contract rules reviewed. Rules compare turnout across two separate Democratic and Republican primaries. Approved composite-contest exclusion applies; both families also already represented.
1181997,Politics,2026-01,704115,2026-03,576,allocated_to_earlier_slot,Full contract rules reviewed. TX-28 Democratic public nomination primary March 3. New district-party contest; verify participation and whether contested.
1181997,Politics,2026-01,1493421,2026-03,580,prior_review_rejection,Full contract rules reviewed. Rules explicitly say elected councillors subsequently choose mayor. Internal council election excluded under approved public-contest scope.
1181997,Politics,2026-01,1508077,2026-03,584,allocated_to_earlier_slot,"Full contract rules reviewed. MS-02 Democratic public primary March 10, distinct from retained Republican contest."
1181997,Politics,2026-01,1193229,2026-03,588,prior_review_rejection,"Full contract rules reviewed. Rules require National Assembly election and swearing-in of prime minister after the public vote, outside approved scope."
1181997,Politics,2026-01,703641,2026-03,592,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1555560,2026-03,596,allocated_to_earlier_slot,Full contract rules reviewed. South Australian House of Assembly party seat plurality in 2026 state election; tie break uses first preferences. Verify March 21 occurrence and final relevant close.
1181997,Politics,2026-01,1386625,2026-03,600,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,681364,2026-03,604,prior_review_rejection,"Full contract rules reviewed. Rules describe three-round indirect mayor selection, not the public two-round council ballot. Approved internal council election exclusion applies; erroneous May dates do not supply a usable public contest boundary."
1181997,Politics,2026-01,1571995,2026-03,608,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1329047,2026-03,612,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1568372,2026-03,616,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1493465,2026-03,620,prior_review_rejection,Full rules reviewed. Toulon mayor selected internally by elected councillors. Previously approved public-contest and single-event scope applies.
1181997,Politics,2026-01,1573003,2026-03,624,prior_review_rejection,Full rules reviewed. Composite of three separate French mayoral selections. Previously approved public-contest and single-event scope applies.
1181997,Politics,2026-01,703915,2026-03,628,prior_review_rejection,"Schakowsky announced May 5, 2025 she would not seek reelection. No uncertain March 2026 nomination contest for this candidate at cutoff."
1181997,Politics,2026-01,973221,2026-03,632,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1181997,Politics,2026-01,787484,2026-03,636,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1420486,2026-03,640,prior_review_rejection,Full rules reviewed. Compares winning margins in two distinct Texas Senate party primaries. Previously approved public-contest and single-event scope applies.
1181997,Politics,2026-01,1348737,2026-03,644,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1181997,Politics,2026-01,1385702,2026-03,648,prior_review_rejection,Full rules reviewed. Post-election swearing-in of Nepal prime minister. Previously approved public-contest and single-event scope applies.
1181997,Politics,2026-01,1568249,2026-03,652,prior_review_rejection,Full rules reviewed. Post-election Slovenian coalition agreement and cabinet participation. Previously approved public-contest and single-event scope applies.
1181997,Politics,2026-01,1501206,2026-03,656,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,679303,2026-03,660,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1181997,Politics,2026-01,1645944,2026-03,664,prior_review_rejection,Full rules reviewed. Arcis-sur-Aube mayor selected internally by elected councillors. Previously approved public-contest and single-event scope applies.
1181997,Politics,2026-01,907394,2026-03,668,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1181997,Politics,2026-01,1348804,2026-03,672,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1181997,Politics,2026-01,972714,2026-03,676,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1181997,Politics,2026-01,704392,2026-03,680,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1181997,Politics,2026-01,824819,2026-03,684,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule. Contract has a Republican typo in the no-election fallback while title, main target and result source specify Democratic governor primary; validate actual contest explicitly."
1181997,Politics,2026-01,1385847,2026-03,688,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1572215,2026-03,692,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1420545,2026-03,696,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1366776,2026-03,700,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1181997,Politics,2026-01,1508138,2026-03,703,prior_review_rejection,Full rules reviewed. Toulouse mayor selected by municipal council after the public ballot. Previously approved public-contest and single-event scope applies.
1181997,Politics,2026-01,943317,2026-03,706,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1181997,Politics,2026-01,1348760,2026-03,709,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1181997,Politics,2026-01,1555718,2026-03,712,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1181997,Politics,2026-01,1130800,2026-03,715,prior_review_rejection,"Full rules reviewed. Internal Canadian NDP party-leadership election, not a public contest. Previously approved public-contest and single-event scope applies."
1181997,Politics,2026-01,1228189,2026-03,718,allocated_to_earlier_slot,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
1181997,Politics,2026-01,1328318,2026-03,721,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1572004,2026-03,724,family_overlap,Reviewed family already represented.
1181997,Politics,2026-01,1573005,2026-03,727,prior_review_rejection,Full rules reviewed. Composite of three separate French mayoral selections. Previously approved public-contest and single-event scope applies.
1181997,Politics,2026-01,1122965,2026-03,730,accepted,"Full rules reviewed: scheduled public electoral contest in a distinct office/district/party family. Candidate participation, actual date/final relevant close, result and history evidence remain required. Overall winner uses first round under the approved rule."
586349,Politics,2025-09,545313,2025-09,201,already_retained,Already represents a retained family.
586349,Politics,2025-09,586007,2025-09,213,already_retained,Already represents a retained family.
586349,Politics,2025-09,586353,2025-09,225,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,578708,2025-09,237,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,578699,2025-09,249,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,537136,2025-09,261,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,578064,2025-10,205,already_retained,Already represents a retained family.
586349,Politics,2025-09,586581,2025-10,217,prior_review_rejection,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
586349,Politics,2025-09,587437,2025-10,229,already_retained,Already represents a retained family.
586349,Politics,2025-09,580912,2025-10,241,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,580918,2025-10,253,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,648705,2025-10,265,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,648703,2025-10,275,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,648697,2025-10,285,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,580920,2025-10,294,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,648695,2025-10,303,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,580914,2025-10,312,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,580869,2025-10,320,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,580928,2025-10,328,prior_review_rejection,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
586349,Politics,2025-09,580916,2025-10,336,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,654261,2025-11,209,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,668100,2025-11,221,already_retained,Already represents a retained family.
586349,Politics,2025-09,670075,2025-11,233,already_retained,Already represents a retained family.
586349,Politics,2025-09,588784,2025-11,245,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,566989,2025-11,257,already_retained,Already represents a retained family.
586349,Politics,2025-09,666470,2025-11,268,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,666146,2025-11,278,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,567138,2025-11,287,already_retained,Already represents a retained family.
586349,Politics,2025-09,571950,2025-11,296,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,555813,2025-11,305,already_retained,Already represents a retained family.
586349,Politics,2025-09,541622,2025-11,313,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,567121,2025-11,321,prior_review_rejection,"Ed Flynn declined the Boston mayoral race in January 2025, before the forecast; no longer an uncertain candidacy for this design."
586349,Politics,2025-09,563789,2025-11,329,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,567009,2025-11,337,already_retained,Already represents a retained family.
586349,Politics,2025-09,666199,2025-11,344,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,666455,2025-11,351,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,654457,2025-11,358,prior_review_rejection,"Timing of a news organization call, not the election outcome."
586349,Politics,2025-09,608442,2025-11,365,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,593161,2025-11,372,allocated_to_earlier_slot,"Full rules specify Sherrill's certified statewide margin over the runner-up in the November 4 New Jersey gubernatorial general election. The previously omitted Bramnick contract has no retained family representative; its candidate-specific uncertainty does not apply to Sherrill. Public election-result contract, new family."
586349,Politics,2025-09,538928,2025-11,379,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,626729,2025-11,386,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,558107,2025-11,393,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,567230,2025-11,400,already_retained,Already represents a retained family.
586349,Politics,2025-09,667039,2025-11,407,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,681513,2025-11,414,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,567184,2025-11,421,already_retained,Already represents a retained family.
586349,Politics,2025-09,666205,2025-11,428,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,666167,2025-11,435,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,666123,2025-11,442,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,666160,2025-11,449,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,567245,2025-11,455,already_retained,Already represents a retained family.
586349,Politics,2025-09,623207,2025-11,461,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,567166,2025-11,466,prior_review_rejection,"Jenkins eliminated in August 5 primary, before November general-election cutoff and study window."
586349,Politics,2025-09,666131,2025-11,471,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,571956,2025-11,476,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,585984,2025-11,481,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,556016,2025-11,486,prior_review_rejection,Candidate withdrawal announcement.
586349,Politics,2025-09,593165,2025-11,491,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,590864,2025-11,496,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,617309,2025-12,206,prior_review_rejection,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
586349,Politics,2025-09,739846,2025-12,218,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,693255,2025-12,230,prior_review_rejection,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
586349,Politics,2025-09,562257,2025-12,242,prior_review_rejection,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
586349,Politics,2025-09,530829,2025-12,254,prior_review_rejection,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
586349,Politics,2025-09,586028,2025-12,266,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,704810,2025-12,276,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1235514,2026-01,208,prior_review_rejection,"Government formation, appointment, endorsement, announcement or departure; not a public electoral outcome."
586349,Politics,2025-09,695679,2026-01,220,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1065687,2026-01,232,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,683281,2026-01,244,already_retained,Already represents a retained family.
586349,Politics,2025-09,1065665,2026-01,256,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1245519,2026-02,202,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1271816,2026-02,214,already_retained,Already represents a retained family.
586349,Politics,2025-09,1230679,2026-02,226,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,670208,2026-02,238,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1336374,2026-02,250,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1353128,2026-02,262,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1271757,2026-02,272,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,706054,2026-02,282,prior_exclusion_or_omission,Prior exclusion/omission remains in force.
586349,Politics,2025-09,1231067,2026-02,291,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1272509,2026-02,300,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,813511,2026-02,309,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1230482,2026-02,317,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1272536,2026-02,325,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1336956,2026-02,333,prior_review_rejection,"Post-election appointment/coalition formation, not public electoral result."
586349,Politics,2025-09,1253235,2026-02,341,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1429452,2026-02,348,already_retained,Already represents a retained family.
586349,Politics,2025-09,1230040,2026-02,355,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1353119,2026-02,362,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1343386,2026-02,369,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,787709,2026-02,376,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1272553,2026-02,383,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1343422,2026-02,390,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1278362,2026-02,397,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,923045,2026-02,404,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1230804,2026-02,411,prior_review_rejection,"Post-election appointment/coalition formation, not public electoral result."
586349,Politics,2025-09,1429731,2026-02,418,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1235180,2026-02,425,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1231078,2026-02,432,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1235140,2026-02,439,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1336685,2026-02,446,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,679228,2026-03,204,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1449809,2026-03,216,already_retained,Already represents a retained family.
586349,Politics,2025-09,813537,2026-03,228,prior_review_rejection,"Derivative price threshold, not real-world electoral outcome."
586349,Politics,2025-09,1501172,2026-03,240,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1192583,2026-03,252,prior_review_rejection,Mayor chosen by municipal councillors; apply approved public-electoral-contest scope consistently with Lyon.
586349,Politics,2025-09,1572667,2026-03,264,already_retained,Already represents a retained family.
586349,Politics,2025-09,1569018,2026-03,274,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1364011,2026-03,284,already_retained,Already represents a retained family.
586349,Politics,2025-09,814119,2026-03,293,prior_review_rejection,Market-price derivative threshold.
586349,Politics,2025-09,1348661,2026-03,302,already_retained,Already represents a retained family.
586349,Politics,2025-09,681421,2026-03,311,prior_review_rejection,Post-election appointment and swearing-in.
586349,Politics,2025-09,1575605,2026-03,319,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,907414,2026-03,327,prior_review_rejection,"Andrew White withdrew January 5, before March 3 primary forecast."
586349,Politics,2025-09,1340763,2026-03,335,already_retained,Already represents a retained family.
586349,Politics,2025-09,1654484,2026-03,343,prior_review_rejection,Councillors elect the mayor after the public municipal vote.
586349,Politics,2025-09,1568933,2026-03,350,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1097101,2026-03,357,prior_review_rejection,Election scheduling announcement.
586349,Politics,2025-09,1328296,2026-03,364,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,679255,2026-03,371,already_retained,Already represents a retained family.
586349,Politics,2025-09,1555819,2026-03,378,already_retained,Already represents a retained family.
586349,Politics,2025-09,569316,2026-03,385,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,737251,2026-03,392,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,704319,2026-03,399,already_retained,Already represents a retained family.
586349,Politics,2025-09,666860,2026-03,406,prior_review_rejection,Unscheduled departure from office.
586349,Politics,2025-09,1348642,2026-03,413,already_retained,Already represents a retained family.
586349,Politics,2025-09,1363899,2026-03,420,already_retained,Already represents a retained family.
586349,Politics,2025-09,799958,2026-03,427,already_retained,Already represents a retained family.
586349,Politics,2025-09,1609109,2026-03,434,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1451226,2026-03,441,prior_review_rejection,Appointment of prime minister after election; excluded by approved scope.
586349,Politics,2025-09,1449028,2026-03,448,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1123267,2026-03,454,prior_review_rejection,Contract names Franz Tata Garcia for Sucre mayor. Contemporary candidate lists and electoral-authority reporting instead identify him as a Chuquisaca governor candidate; do not substitute that different office.
586349,Politics,2025-09,1328387,2026-03,460,family_overlap,Sibling of the retained representative; cannot re-enter.
586349,Politics,2025-09,904282,2026-03,465,already_retained,Already represents a retained family.
586349,Politics,2025-09,539204,2026-03,470,prior_review_rejection,"Rules explicitly target May 3, 2025 Singapore election, outside actual-event window."
586349,Politics,2025-09,1245357,2026-03,475,already_retained,Already represents a retained family.
586349,Politics,2025-09,1228216,2026-03,480,already_retained,Already represents a retained family.
586349,Politics,2025-09,1329072,2026-03,485,prior_review_rejection,"Resolves on a Polymarket price-path comparison, not an electoral result."
586349,Politics,2025-09,1449446,2026-03,490,already_retained,Already represents a retained family.
586349,Politics,2025-09,1571919,2026-03,495,prior_review_rejection,"Post-election cabinet formation, not a public electoral outcome."
586349,Politics,2025-09,1572209,2026-03,500,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,973497,2026-03,504,already_retained,Already represents a retained family.
586349,Politics,2025-09,1395541,2026-03,508,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1562207,2026-03,512,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1366989,2026-03,516,already_retained,Already represents a retained family.
586349,Politics,2025-09,1420546,2026-03,520,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,799684,2026-03,524,prior_review_rejection,Pre-election AP decision note identifies only Ethan Dunbar and Hallie Shoffner as Arkansas Democratic Senate contenders; Whitfield is not a participating candidate in this contest.
586349,Politics,2025-09,1655367,2026-03,528,allocated_to_earlier_slot,"Full rules specify party with most seats in the March 26 Faroese parliament election; distinct from Danish national Folketing family. Seats, votes and alphabetic tie break; boundary and result pending."
586349,Politics,2025-09,1385811,2026-03,532,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,569265,2026-03,536,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1228043,2026-03,540,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1348782,2026-03,544,allocated_to_earlier_slot,Full contract rules reviewed. TX-08 Republican public nomination primary March 3. New district-party contest; verify participation and whether outcome remained uncertain.
586349,Politics,2025-09,1562262,2026-03,548,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,796945,2026-03,552,prior_review_rejection,"Full contract rules reviewed. Rules resolve from another Polymarket market minute-price favorite, not actual election outcomes."
586349,Politics,2025-09,1328714,2026-03,556,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1341367,2026-03,560,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1567870,2026-03,564,family_overlap,Reviewed family already represented.
586349,Politics,2025-09,1329811,2026-03,568,prior_review_rejection,"Full contract rules reviewed. Rules predict Trump endorsement announcement by deadline, not a public electoral result."
586349,Politics,2025-09,1420066,2026-03,572,prior_review_rejection,Full contract rules reviewed. Rules compare turnout across two separate Democratic and Republican primaries. Approved composite-contest exclusion applies; both families also already represented.
586349,Politics,2025-09,704115,2026-03,576,allocated_to_earlier_slot,Full contract rules reviewed. TX-28 Democratic public nomination primary March 3. New district-party contest; verify participation and whether contested.
586349,Politics,2025-09,1493421,2026-03,580,prior_review_rejection,Full contract rules reviewed. Rules explicitly say elected councillors subsequently choose mayor. Internal council election excluded under approved public-contest scope.
