market_id,condition_id,topic,question,slug,event_id,event_family_id,outcome_0_token_id,outcome_1_token_id,outcome_0_name,outcome_1_name,event_month,event_time_utc,reviewed_cutoff_utc,original_event_time_utc,listing_time_utc,closed_time_utc,forecast_cutoff_utc,window_start_utc,forecast_observation_utc,window_hours,forecast_probability,cutoff_floor_difference_seconds,forecast_age_seconds,family_market_count,outcome_0_result,forecast_price_source,evidence_status,boundary_type,time_precision,event_source_urls,timing_sensitivity_status,timing_sensitivity_range_pp,short_window,original_anchor_differs,sampling_month_differs,is_replacement,collection_pilot,sampling_month,sampling_probability_status,replaces_market_id,event_inclusion_probability,reported_lifetime_volume,reported_volume_status,event_structure,option_count_status,option_count_at_cutoff,listed_alternative_count_snapshot,alternatives_mutually_exclusive,contemporaneous_menu_verified,trade_row_count,transaction_count,observed_wallet_count,exact_duplicate_excess,exact_duplicate_group_count,sensitivity_trade_row_count,price_point_count,price_interval_count,price_gaps_over_90_minutes,price_gaps_over_6_hours,gross_account_activity,sensitivity_account_activity,account_activity_per_observed_day,mean_trade_row_size,mean_trade_row_notional,top_wallet_activity_share,top_five_wallet_activity_share,wallet_activity_hhi,sensitivity_top_wallet_share,sensitivity_wallet_hhi,duplicate_activity_difference_pct,zero_returned_trades,trade_collection_status,trade_summary_status,price_path_status,max_price_gap_hours,median_price_gap_seconds,leading_price_gap_hours,trailing_price_gap_hours,max_observed_price_step_pp,flat_hourly_series,observed_steps_ge_20pp,source_capture_id,source_capture_path,source_metadata_file,source_trade_file,source_price_file,source_register_file,captured_at_utc
2446984,0xf27868aba421cfa0d00797de39c3dcf4caaff892910bc2a96f863b0ef9ee2ff0,Economics,Will the US add between 0 and 50k jobs in June?,will-the-us-add-between-0-and-50k-jobs-in-june-20260605153249412,563235,us:employment:2026-06,79155024796916286640708756284986368286733957698964382809645159505615479525442,4130958167070394432925579470944321896951261175803961565149085786345868978887,Yes,No,2026-07,2026-07-02T12:30:00Z,2026-07-01T12:30:00Z,2026-07-03T03:59:00Z,2026-06-05T20:28:15.202810Z,2026-07-02T14:35:43Z,2026-07-01T12:30:00Z,2026-06-24T12:30:00Z,2026-07-01T12:00:10Z,168.0,0.1045,0.0,1790,1,0,hourly,verified_boundary,official_release_timestamp,minute,https://www.bls.gov/news.release/archives/empsit_07022026.htm,not_evaluated_in_review,,False,True,False,False,False,2026-07,recorded_original_design,,0.7037037037037037,2160.2953780000003,available_lifetime_metadata,economic_ranges,reconstructed_from_fixed_structure_and_timestamps,6,6,True,False,18,7,9,0,0,18,168,167,0,0,85.461799999752,85.461799999752,12.208828571393143,14.378888888888888,4.747877777764,0.5961904617021857,0.9498497574353403,0.42188818491222324,0.5961904617021857,0.42188818491222324,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,1.0086111111111111,3600.0,0.5011111111111111,0.49722222222222223,16.750000000000004,False,0,2446984:eb5a1341f5d6c614ddc71170d8d8bb95eb577da674e5aa46492c9c6d10513b8a,data/cohort_audit/20260914_sample200/corrections/validated_2446984_1cf3009e93/pilot_collection/2446984/result.json,data/cohort_audit/20260914_sample200/corrections/validated_2446984_1cf3009e93/pilot_collection/2446984/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2446984_1cf3009e93/pilot_collection/2446984/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2446984_1cf3009e93/pilot_collection/2446984/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T20:14:15.857473Z
2454869,0xe2224a424cb56862f627fc3305192e95779755ee297ee679449212012d159970,Sports,Libema Open (Doubles): Bergs/Rinderknech vs Galloway/Peers,atp-doubles-bergrin-gallpee-2026-06-08,566216,match:atp-doubles-bergrin-gallpee-2026-06-08,40845051403459202589938779324334417907015052743028723024368027889280907381551,23838661555793749764428543625566443694767831350089367403220575869977231758110,Bergs/Rinderknech,Galloway/Peers,2026-06,2026-06-08T12:50:00Z,2026-06-07T12:50:00Z,2026-06-08T08:00:00Z,2026-06-06T16:02:59.573707Z,2026-06-08T16:15:43Z,2026-06-07T12:50:00Z,2026-06-06T16:03:00Z,2026-06-07T12:00:05Z,20.783333333333335,0.505,0.0,2995,1,1,hourly,accepted_review_boundary,review_supported_match_start,Best-supported approximate match start; minute precision is not an observed first-play timestamp,https://libema-open.nl/dagprogramma/8-juni-2026/;https://www.tennisexplorer.com/match-detail/?id=3225283,reviewed_scenarios,2.0000000000000018,True,True,False,False,False,2026-06,recorded_original_design,,0.0042976094547408005,758.529153,available_lifetime_metadata,sports_two_way,reconstructed_from_fixed_structure_and_timestamps,2,2,True,False,0,0,0,0,0,0,20,19,0,0,0.0,0.0,0.0,,,,,,,,,True,api_window_exhausted,no_returned_trades,observed_hourly_path,1.0030555555555556,3600.0,0.9561111111111111,0.8319444444444445,3.0000000000000027,False,0,2454869:1565d95e99d164b875bc6b30b1659aefe17d86806b119c0635dcdcbc6e62f66a,data/cohort_audit/20260914_sample200/corrections/validated_2454869_c53d7c4cec/pilot_collection/2454869/result.json,data/cohort_audit/20260914_sample200/corrections/validated_2454869_c53d7c4cec/pilot_collection/2454869/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2454869_c53d7c4cec/pilot_collection/2454869/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2454869_c53d7c4cec/pilot_collection/2454869/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-16T01:06:58.537029Z
2460896,0x8c9565e456d14e944e15582a6bf80b4ef35a0611b7af81dfed4f54849089f8d9,Sports,Barcelona vs. La Laguna Tenerife,bkligend-bar-la-2026-06-09,568506,match:bkligend-bar-la-2026-06-09,40308708075670723745466958023161388585026848311225302036311318312708440043298,16570728932207194718245869010636468345622708655094622670887453033969125772197,Barcelona,La Laguna Tenerife,2026-06,2026-06-09T18:00:00Z,2026-06-08T18:00:00Z,2026-06-09T18:00:00Z,2026-06-07T07:31:59.805160Z,2026-06-09T21:38:40Z,2026-06-08T18:00:00Z,2026-06-07T07:32:00Z,2026-06-08T17:00:11Z,34.46666666666667,0.765,0.0,3589,1,1,hourly,accepted_review_boundary,review_supported_match_start,Best-supported approximate match start; minute precision is not an observed first-play timestamp,https://live.acb.com/partidos/barca-vs-la-laguna-tenerife-105360/previa;https://as.com/baloncesto/acb/barcelona-tenerife-horario-tv-y-donde-ver-el-playoff-acb-2025-26-f202606-n/,not_evaluated_in_review,,True,False,False,False,False,2026-06,recorded_original_design,,0.0042976094547408005,64614.45932000003,available_lifetime_metadata,sports_two_way,reconstructed_from_fixed_structure_and_timestamps,2,2,True,False,48,21,30,0,0,48,34,33,0,0,187.59347200001045,187.59347200001045,130.6260153191562,7.816331895833334,3.908197333333551,0.4022549356088244,0.742765611800849,0.21283504051820873,0.4022549356088244,0.21283504051820873,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,1.0033333333333334,3600.0,0.4677777777777778,0.9969444444444444,22.499999999999996,False,1,2460896:69ca1eff67f0fb0aee75395497f47ec1caa1aece803ea3e363383b49303b39aa,data/cohort_audit/20260914_sample200/pilot_collection/2460896/result.json,data/cohort_audit/20260914_sample200/pilot_collection/2460896/market.json.gz,data/cohort_audit/20260914_sample200/pilot_collection/2460896/trades_window.json.gz,data/cohort_audit/20260914_sample200/pilot_collection/2460896/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T16:55:37.865758Z
2473632,0xc4ba48cdc33918d96edfbf1adf52e5f8af8a5e6e1ef65b7a7872fd7427ac6cc1,Sports,ITF Wuning: Chengyiyi Yuan vs Sara Saito,itf-yuan-saito-2026-06-10,574030,itf-yuan-saito-2026-06-10,79281876537375185900460451812016676214179823474278648920851086474319937778385,25814526285427331388102345823696790156197992421422672704273148964751207907031,Chengyiyi Yuan,Sara Saito,2026-06,2026-06-10T02:12:00Z,2026-06-09T02:12:00Z,2026-06-10T02:00:00Z,2026-06-08T22:03:18.582192Z,2026-06-10T05:52:22Z,2026-06-09T02:12:00Z,2026-06-08T22:03:19Z,2026-06-09T02:00:10Z,4.144722222222223,0.26,0.0,710,1,0,hourly,verified_boundary,completed_match_record_start_time,minute,https://www.sofascore.com/tennis/match/sara-saito-chengyiyi-yuan/EQCbspImd,not_evaluated_in_review,,True,True,False,False,False,2026-06,recorded_original_design,,0.0042976094547408005,7355.995931999997,available_lifetime_metadata,sports_two_way,reconstructed_from_fixed_structure_and_timestamps,2,2,True,False,4,2,4,0,0,4,4,3,0,0,7.34,7.34,42.50224515783124,3.67,1.835,0.6049046321525885,1.0,0.4319107351008619,0.6049046321525885,0.4319107351008619,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,1.0016666666666667,3602.0,0.9461111111111111,0.19722222222222222,25.5,False,1,2473632:6705022c675e22bcebc4f79991b695b3a5e4b0790410f35847220b008f6c4028,data/cohort_audit/20260914_sample200/corrections/validated_2473632_a374ceb525/pilot_collection/2473632/result.json,data/cohort_audit/20260914_sample200/corrections/validated_2473632_a374ceb525/pilot_collection/2473632/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2473632_a374ceb525/pilot_collection/2473632/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2473632_a374ceb525/pilot_collection/2473632/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T22:20:48.393343Z
2473666,0x5086c1d56420342152109e667f82e5d45b51430d596c6d8e3a0dd21a0e2af281,Sports,ITF Martos: Rafael Izquierdo Luque vs Thomas Miranda,itf-luque-miranda-2026-06-10,574047,itf-luque-miranda-2026-06-10,17915281760390904216632048043052712085556643254569109767753993174953726182487,6706984265152507967142683344147460212063857188463575570655976170376819477640,Rafael Izquierdo Luque,Thomas Miranda,2026-06,2026-06-10T08:09:00Z,2026-06-09T08:09:00Z,2026-06-10T08:00:00Z,2026-06-08T22:01:06.981868Z,2026-06-10T12:11:13Z,2026-06-09T08:09:00Z,2026-06-08T22:01:07Z,2026-06-09T08:00:04Z,10.131388888888889,0.925,0.0,536,1,1,hourly,accepted_review_boundary,review_supported_match_start,Best-supported approximate match start; minute precision is not an observed first-play timestamp,https://www.sofascore.com/pt/tennis/match/thomas-miranda-rafael-izquierdo-luque/aMFbswjNi;https://www.infobetting.com/tennis/calendari/itf-m25-martos/cal-t-326-2-c-2651.htm,reviewed_scenarios,0.0,True,True,False,False,False,2026-06,recorded_original_design,,0.0042976094547408005,980.383533,available_lifetime_metadata,sports_two_way,reconstructed_from_fixed_structure_and_timestamps,2,2,True,False,7,3,6,0,0,7,10,9,0,0,34.35470699892139,34.35470699892139,81.38202738208558,9.81563057142857,4.907815285560198,0.582161681649554,0.9971211805123792,0.4173236885877811,0.582161681649554,0.4173236885877811,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,1.0008333333333332,3600.0,0.9825,0.14888888888888888,37.5,False,1,2473666:07d8abad42928603a76f7ff4f410d794df0a4372ecf4367699786c02795d9174,data/cohort_audit/20260914_sample200/corrections/validated_2473666_39dcf8df57/pilot_collection/2473666/result.json,data/cohort_audit/20260914_sample200/corrections/validated_2473666_39dcf8df57/pilot_collection/2473666/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2473666_39dcf8df57/pilot_collection/2473666/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2473666_39dcf8df57/pilot_collection/2473666/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-16T01:07:00.460455Z
2479533,0x6e876aba1e55cbdf424dd50066940ce0bb8a4356f8b4e2535ebb6ce0e10a6ee4,Sports,HSBC Championships: Sorana Cirstea vs Emma Raducanu,wta-cirstea-raducan-2026-06-10,576742,wta-cirstea-raducan-2026-06-10,70379568072581980851406780565999067782703553697378655595830376274929068838615,44653389542949007937090255469820807790816113433861431107217069416393989407076,Sorana Cirstea,Emma Raducanu,2026-06,2026-06-12T12:39:00Z,2026-06-11T12:39:00Z,2026-06-12T12:40:00Z,2026-06-09T16:04:28.438468Z,2026-06-12T16:05:34Z,2026-06-11T12:39:00Z,2026-06-09T16:04:29Z,2026-06-11T12:00:09Z,44.57527777777778,0.495,0.0,2331,1,0,hourly,verified_boundary,contemporary_live_report_start,minute,https://www.gsp.ro/sporturi/tenis/live-sorana-cirstea-emma-raducanu-optimi-queens-946876.html;https://www.lta.org.uk/fan-zone/international/hsbc-championships/news/2026/emma-raducanu-through-to-quarter-finals-as-harriet-dart-bows-out-in-three-sets/,not_evaluated_in_review,,True,True,False,False,True,2026-06,recorded_original_design,,0.0042976094547408005,581233.2256530004,available_lifetime_metadata,sports_two_way,reconstructed_from_fixed_structure_and_timestamps,2,2,True,False,920,331,322,3,2,917,44,43,0,0,119844.88613049944,119792.48613049943,64526.28924650031,260.8932209673913,130.2661805766298,0.12520510320896436,0.37369888980601773,0.044459642000679894,0.125259870812677,0.044497551568491736,0.04372318393539982,False,api_window_exhausted,observed_rows,observed_hourly_path,1.0038888888888888,3601.0,0.9305555555555556,0.6475,2.500000000000002,False,0,2479533:9bf657cdc10384de376c9b82dc0bc5663e3dcd3fc956bc3be4f01c11939d97c7,data/cohort_audit/20260914_sample200/corrections/2479533_1239utc/pilot_collection/2479533/result.json,data/cohort_audit/20260914_sample200/corrections/2479533_1239utc/pilot_collection/2479533/market.json.gz,data/cohort_audit/20260914_sample200/corrections/2479533_1239utc/pilot_collection/2479533/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/2479533_1239utc/pilot_collection/2479533/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T00:15:06.372570Z
2491383,0xb61d7dc98dbcd7cd351c20b149c3966fbd82bd1421463f11a49c2aad279b16fe,Economics,Will monthly inflation increase by 0.1% or less in June?,will-monthly-inflation-increase-by-0pt1-or-less-in-june-20260610151034035,580295,us:cpi:2026-06,109181026689352308671583328573935927268353622708389716551880972823928285014225,15660104446656777761163523717928851605724891030468885024135910744524998534255,Yes,No,2026-07,2026-07-14T12:30:00Z,2026-07-13T12:30:00Z,2026-07-15T03:59:00Z,2026-06-10T15:41:40.761654Z,2026-07-14T14:39:43Z,2026-07-13T12:30:00Z,2026-07-06T12:30:00Z,2026-07-13T12:00:10Z,168.0,0.9815,0.0,1790,1,1,hourly,verified_boundary,official_release_timestamp,minute,https://www.bls.gov/news.release/archives/cpi_07142026.htm,not_evaluated_in_review,,False,True,False,False,False,2026-07,recorded_original_design,,0.7037037037037037,15274.295973999995,available_lifetime_metadata,economic_ranges,reconstructed_from_fixed_structure_and_timestamps,9,9,True,False,127,62,32,0,0,127,167,166,1,0,3925.5387180229527,3925.5387180229527,560.7912454318504,61.75324368503937,30.9097536852201,0.6413596601226792,0.9471161789634669,0.4751014727602426,0.6413596601226792,0.4751014727602426,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,2.004166666666667,3600.0,0.5016666666666667,0.49722222222222223,0.10000000000000009,False,0,2491383:5f47c2e151150de87e4d042f0f539b1de7ec7e1d1fcad81bbc19fa15747d6f4a,data/cohort_audit/20260914_sample200/corrections/validated_2491383_97eac0df5c/pilot_collection/2491383/result.json,data/cohort_audit/20260914_sample200/corrections/validated_2491383_97eac0df5c/pilot_collection/2491383/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2491383_97eac0df5c/pilot_collection/2491383/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2491383_97eac0df5c/pilot_collection/2491383/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T20:14:07.019462Z
2497653,0xa88b4331ef3254c0088fb53b5fb04739521b344ce032f600c62036e3b024181d,Politics,Will Mike Collins win the Georgia Republican Senate Primary runoff election by 10–15%?,will-mike-collins-win-the-georgia-republican-senate-primary-runoff-election-by-1015-20260610202916015,581315,us:ga:senate:rep-primary:2026,57578139247348309070135032908789627879476235019950671463672639129498381161627,100476467539813029245260728759617394775525784486830519431524575841591598173792,Yes,No,2026-06,2026-06-16T23:00:00Z,2026-06-15T23:00:00Z,2026-06-16T16:00:00Z,2026-06-10T21:26:16.972751Z,2026-07-28T12:45:41Z,2026-06-15T23:00:00Z,2026-06-10T21:26:17Z,2026-06-15T22:00:05Z,121.56194444444445,0.4,0.0,3595,1,1,hourly,verified_boundary,final_scheduled_poll_close,minute,https://georgia.gov/georgia-election-guide;https://sos.ga.gov/2026-elections-calendar;https://roughdraftatlanta.com/2026/06/16/georgia-june-16-runoff-election-results/;https://www.wtvm.com/2026/06/17/june-primary-runoff-election-results/,not_evaluated_in_review,,True,True,True,True,False,2026-05,unavailable_replacement_probability,1065686,,2599.7111420000006,available_lifetime_metadata,election_ranges,historical_count_unverified,,8,True,False,2,1,2,0,0,2,121,120,0,0,5.0,5.0,0.9871510409644831,5.0,2.5,0.9800000000000001,1.0,0.9608000000000001,0.9800000000000001,0.9608000000000001,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,1.0052777777777777,3600.0,0.5636111111111111,0.9986111111111111,5.000000000000004,False,0,2497653:ed25614a15e0140f67948705f9436800d0a7114a05c9c025a6a1ee36c4c9ad18,data/cohort_audit/20260914_sample200/corrections/validated_2497653_f19291d22c/pilot_collection/2497653/result.json,data/cohort_audit/20260914_sample200/corrections/validated_2497653_f19291d22c/pilot_collection/2497653/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2497653_f19291d22c/pilot_collection/2497653/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2497653_f19291d22c/pilot_collection/2497653/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-16T16:35:15.421427Z
2524654,0x22b40306368386b584a631dc92107c4e96f97fab9ca704080ce6f3e8adf1d7c1,Sports,MLP St. Petersburg: Los Angeles Mad Drops vs Florida Smash,mlp-la-fla-2026-06-19,588574,mlp-la-fla-2026-06-19,84073105793445956116725322362108545606661495666887714678505776163941632029019,10381240817821721331180337889610292996141249954783051083269199914167087493082,Los Angeles Mad Drops,Florida Smash,2026-06,2026-06-19T20:00:00Z,2026-06-18T20:00:00Z,2026-06-19T21:00:00Z,2026-06-12T22:39:45.717024Z,2026-06-20T01:49:32Z,2026-06-18T20:00:00Z,2026-06-12T22:39:46Z,2026-06-18T19:00:16Z,141.3372222222222,0.865,0.0,3584,1,1,hourly,accepted_review_boundary,review_supported_match_start,Published local schedule; later first-play timestamp unobserved. One-hour range tested.,https://majorleaguepickleball.co/news/mlp-st-petersburg-match-schedule-released/;https://www.thedinkpickleball.com/the-st-louis-shock-stay-undefeated-in-the-last-two-events-win-mlp-st-petersburg/;https://storage.ghost.io/c/45/ce/45ce2f4d-9511-4400-98d3-c405b89e366a/content/images/2026/06/data-src-image-8a22bbfe-87a6-41a6-8794-1757f28adf04.png,reviewed_scenarios,0.0,True,True,False,False,False,2026-06,recorded_original_design,,0.0042976094547408005,530.912737,available_lifetime_metadata,sports_two_way,reconstructed_from_fixed_structure_and_timestamps,2,2,True,False,20,9,15,0,0,20,141,140,0,0,173.210000001128,173.210000001128,29.41220956989678,17.321,8.6605000000564,0.3666041221679722,0.6443017146839167,0.17296828587732338,0.3666041221679722,0.17296828587732338,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,1.0041666666666667,3600.0,0.3383333333333333,0.9955555555555555,24.0,False,2,2524654:9d01db1bd671e390e97e1cda4623ea434519ac6db18161bb7e1ecb55d277f95e,data/cohort_audit/20260914_sample200/corrections/validated_2524654_a4c4605ad5/pilot_collection/2524654/result.json,data/cohort_audit/20260914_sample200/corrections/validated_2524654_a4c4605ad5/pilot_collection/2524654/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2524654_a4c4605ad5/pilot_collection/2524654/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2524654_a4c4605ad5/pilot_collection/2524654/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-16T01:06:58.862210Z
2538838,0x45b68a22ec360da8c664e5b9810fc6ad0327335228aaf0bb8ce735e6024571c2,Sports,Nottingham Open (Doubles): Dart/Lumsden vs Jurak/Ruzic,wta-doubles-dartlum-juraruz-2026-06-16,592930,match:wta-doubles-dartlum-juraruz-2026-06-16,70531451972586214144182716809486145701024168131043921627846314250934425325994,36852934779512727923687579476956625335962331466974138061504357582061062769399,Dart/Lumsden,Jurak/Ruzic,2026-06,2026-06-15T17:55:00Z,2026-06-14T17:55:00Z,2026-06-16T08:00:00Z,2026-06-14T04:05:22.347614Z,2026-06-15T19:36:58Z,2026-06-14T17:55:00Z,2026-06-14T04:05:23Z,2026-06-14T17:00:10Z,13.826944444444445,0.505,0.0,3290,1,1,hourly,accepted_review_boundary,review_supported_match_start,Best-supported approximate match start; minute precision is not an observed first-play timestamp,https://www.sofascore.com/tennis/match/jurak-ruzic-dart-lumsden/bXjesLfVj,not_evaluated_in_review,,True,True,False,False,False,2026-06,recorded_original_design,,0.0042976094547408005,115.0,available_lifetime_metadata,sports_two_way,reconstructed_from_fixed_structure_and_timestamps,2,2,True,False,0,0,0,0,0,0,13,12,0,0,0.0,0.0,0.0,,,,,,,,,True,api_window_exhausted,no_returned_trades,observed_hourly_path,1.0008333333333332,3600.0,0.9152777777777777,0.9138888888888889,0.5000000000000004,False,0,2538838:1e59fba8b3948fdc32719cefe6b14e34e3b45e96988fee2be4bdd0f090601333,data/cohort_audit/20260914_sample200/corrections/validated_2538838_0e164b2b65/pilot_collection/2538838/result.json,data/cohort_audit/20260914_sample200/corrections/validated_2538838_0e164b2b65/pilot_collection/2538838/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2538838_0e164b2b65/pilot_collection/2538838/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2538838_0e164b2b65/pilot_collection/2538838/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-16T01:06:52.669346Z
2581655,0xb74483c33ae08dd756abaae761e129fb321f4ac7f3b128043e4948983f6e32db,Sports,Boston Red Sox vs. Colorado Rockies,mlb-bos-col-2026-06-23,604826,mlb:824340,23148383707492283675842769016751744411730520536661720084927073241295401643726,104691321042393634582885150474615372905285038741741080526497276805584723831939,Boston Red Sox,Colorado Rockies,2026-06,2026-06-24T00:41:15.350000Z,2026-06-23T00:41:15.350000Z,2026-06-24T00:40:00Z,2026-06-17T14:32:06.871067Z,2026-06-24T03:26:44Z,2026-06-23T00:41:15Z,2026-06-17T14:32:07Z,2026-06-23T00:00:13Z,130.15222222222224,0.595,0.35,2462,1,1,hourly,verified_boundary,official_play_by_play_first_pitch,source_timestamp_millisecond,https://statsapi.mlb.com/api/v1.1/game/824340/feed/live;https://statsapi.mlb.com/api/v1/schedule?sportId=1&date=2026-06-23,not_evaluated_in_review,,True,True,True,False,False,2026-07,recorded_original_design,,0.0033696729435084244,251415.627174,available_lifetime_metadata,sports_two_way,reconstructed_from_fixed_structure_and_timestamps,2,2,True,False,113,38,37,1,1,112,129,128,1,0,1106.0493879949436,1082.5493879949436,203.95491416623935,19.576095362831857,9.788047681371182,0.2920913383304615,0.6523553846920641,0.13931062076545825,0.276724045407183,0.1329390854550474,2.1246790835082883,False,api_window_exhausted,observed_rows,observed_hourly_path,2.0005555555555556,3600.0,0.46805555555555556,0.6838888888888889,18.499999999999993,False,0,2581655:89a55debd3162f89ef29f95836af09a1d89a66ad9f15604ae964d7eb8181429a,data/cohort_audit/20260914_sample200/corrections/validated_2581655_07a1676926/pilot_collection/2581655/result.json,data/cohort_audit/20260914_sample200/corrections/validated_2581655_07a1676926/pilot_collection/2581655/market.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2581655_07a1676926/pilot_collection/2581655/trades_window.json.gz,data/cohort_audit/20260914_sample200/corrections/validated_2581655_07a1676926/pilot_collection/2581655/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T20:13:57.801584Z
2603418,0xc9b4c76206d7e4265450fafe09e78d98acec9f1c644d3241aa95008a2bc07fc8,Sports,Seattle Storm vs. Phoenix Mercury,wnba-sea-phx-2026-07-02,610638,wnba-sea-phx-2026-07-02,109547698727935904584011101975243949026576150812951646494020127595368508411054,47779521480562116877187544352068461838207125773725165163490464036125768444767,Seattle Storm,Phoenix Mercury,2026-07,2026-07-03T02:00:00Z,2026-07-02T02:00:00Z,2026-07-03T02:00:00Z,2026-06-19T04:04:13.844038Z,2026-07-03T04:27:11Z,2026-07-02T02:00:00Z,2026-06-25T02:00:00Z,2026-07-02T01:00:05Z,168.0,0.405,0.0,3595,1,0,hourly,verified_boundary,completed_match_record_start_time,minute,https://www.wnbaschedule.com/wnba-schedule/2026/july;https://www.sofascore.com/basketball/match/seattle-storm-phoenix-mercury/UtbsYtb,not_evaluated_in_review,,False,False,False,False,False,2026-07,recorded_original_design,,0.0033696729435084244,146248.43756400002,available_lifetime_metadata,sports_two_way,reconstructed_from_fixed_structure_and_timestamps,2,2,True,False,73,32,31,0,0,73,168,167,0,0,946.731794027081,946.731794027081,135.24739914672585,25.132196410958905,12.96892868530248,0.27065743501206385,0.7119866960040332,0.13323276346559945,0.27065743501206385,0.13323276346559945,0.0,False,api_window_exhausted,observed_rows,observed_hourly_path,1.0091666666666668,3600.0,0.001388888888888889,0.9986111111111111,19.0,False,0,2603418:a341a3ac756d2640d4342d6c8c2de2b555cd3fe77a1200d06981cda32a5b59eb,data/cohort_audit/20260914_sample200/pilot_collection/2603418/result.json,data/cohort_audit/20260914_sample200/pilot_collection/2603418/market.json.gz,data/cohort_audit/20260914_sample200/pilot_collection/2603418/trades_window.json.gz,data/cohort_audit/20260914_sample200/pilot_collection/2603418/prices_window.json.gz,data/cohort_audit/20260914_sample200/full_audit_20260915/cohort_audit_register.csv,2026-09-15T16:56:07.930276Z
